UniqueCount	AmbigCount
11	1548
4	1629
48	2197
8	579
1	619
301	3477
10	62
7	539
6	513
0	11245
0	11635
0	10833
0	11223
2	0
66	2806
20	2806
1805	0
1197	0
15	0
4699	0
4252	0
4	3539
4	3677
205	3556
37	2137
18	2055
47	944
1645	2640
0	10
0	10
10046	0
11291	0
11	549
36	696
8	646
0	60
0	61
2	61
1844	0
108	5198
2	5198
262	0
533	0
789	1921
9	1921
1	1511
69	1040
3	1029
12	995
65	1169
4	872
26	1019
0	5664
124	5479
4	5488
83	5499
301	5502
19	685
23	979
0	994
35	1032
445	0
0	349
3	462
0	629
3	360
1	567
2	549
0	430
0	460
19630	0
131	0
627	0
4325	0
8	0
0	369
0	353
0	369
0	353
5	350
0	331
0	316
2	347
0	346
0	368
0	350
754	0
144	0
364	0
466	23344
249	23344
26275	0
25	9
0	9
1454	0
1721	40
1	40
14090	0
60	3085
0	4329
0	4329
6194	0
9	8817
27	8817
2198	0
23322	0
3	621
0	879
2	866
34	2665
635	2665
436	0
1804	0
101	1845
19	1621
0	1626
10	1850
0	2518
164	2300
99	2260
3	1710
2586	0
981	0
0	0
3920	0
36	1419
14	1427
294	1416
430	0
1834	1
218	5038
19	5038
0	6956
16	6812
5	6015
0	5999
11	6806
23	6810
605	0
4475	0
7	5699
1781	5699
0	21
0	19
0	21
0	19
0	20
26	0
0	480
43	480
8542	0
1050	0
1591	0
23	5933
504	5933
1657	0
39	0
1879	0
182	4694
16	4454
0	4769
947	0
2045	0
582	0
1293	0
35	4049
13	1560
0	4168
14	1593
216	3357
20	1598
48	4060
619	2730
805	3693
337	3467
1115	0
1	29
0	31
0	31
1792	2676
489	0
0	0
15	525
310	525
139	879
53	879
1154	0
0	0
240	0
44	0
68	0
252	0
163	0
58	0
123	0
163	0
3	3910
0	3910
297	1491
11	1491
531	1721
13	1721
3843	0
3962	0
2797	0
66	0
558	0
35	2889
583	2889
800	0
294	0
4515	0
4561	0
935	0
476	3
75	3
3138	0
656	0
4538	0
6844	0
607	0
542	18
527	0
2815	0
0	39
1	34
0	61
1392	9867
419	9867
3741	0
511	3781
28	3781
344	0
2949	0
779	0
29	135
9	135
4	204
1	249
1	180
1	173
0	161
129	889
84	1438
260	1420
2099	0
75	0
4641	0
0	0
4959	0
0	5043
2	4542
577	4696
2533	0
176	0
240	0
40	3550
42	3550
22	6834
0	6834
7	6604
1393	6585
59	6
3	6
114	5377
118	5377
13	2271
5	1946
0	3374
145	2594
434	3373
4069	0
5756	0
1228	59
14332	0
540	0
1786	0
3503	0
1223	467
1881	467
10	0
6	0
2193	0
1119	1862
15	1862
13718	0
7	4623
0	5401
3	5232
6	5277
18	4392
18	5275
50	5262
12	5385
1304	0
62	0
1068	2023
81	1981
0	1754
0	1694
1	1700
32	1176
496	1182
2723	0
678	0
148	0
7	1021
5	1153
99	1133
1222	0
1	959
485	1798
4	1791
15	1752
25	1549
42	1730
0	1247
0	1275
0	1319
1	1285
102	881
1	881
9	801
303	801
799	0
179	0
870	0
13	122
131	572
101	420
82	285
3244	0
1789	0
307	0
5388	0
19	0
1622	216
0	216
119	5573
0	5154
88	5542
0	5123
5	4406
1005	0
1525	0
4	1171
1	1285
2	1259
80	1257
645	0
8410	0
303	0
3678	0
0	1294
36	1294
521	36
0	0
10	1
31	36
0	0
180	1
1184	0
14169	1
125	0
0	1
5	93
222	93
14	618
5	593
0	555
0	570
0	570
0	555
0	546
1	571
19	418
0	418
33	0
7780	0
539	0
392	0
957	0
4475	217
0	217
1084	0
112	827
142	889
3	889
75	490
3809	0
57	7174
139	7401
794	7352
0	0
8	0
4	2307
0	2307
60	0
1	0
0	0
6	0
2	8
0	8
0	0
418	2974
0	2966
78	70
5	2183
0	2175
5315	0
420	0
32	8670
8	8670
62	1501
6	1501
1	1464
3191	0
201	1079
33	1079
113	0
1528	0
91	0
167	0
67	1918
1	1918
31	1871
0	13264
0	13264
628	0
204	0
1243	0
2	1312
294	1312
18108	10
1328	0
1159	1486
73	1486
1957	0
626	0
0	1231
6	1198
0	1250
102	1219
0	1230
0	1265
0	1265
0	1224
0	1250
0	1216
0	1216
0	1211
0	1174
0	1175
0	1183
0	1199
0	1174
0	1189
1355	5464
13	5464
57	2568
64	2568
9800	0
2688	5764
0	5628
3	5768
2	5770
0	5767
0	5766
1	5766
3834	0
832	0
0	0
0	0
0	0
0	0
533	2530
0	1595
4	2601
9	572
66	472
180	708
6344	0
11	0
63	4
0	4
1020	0
1028	5835
0	5835
1185	0
1204	0
2624	0
59	0
0	0
2	391
47	391
0	47
0	46
0	40
6	44
0	32
0	29
0	65
6	74
0	51
1359	0
0	2
700	2
0	661
3	662
1	565
0	566
14	0
675	58
0	0
0	3
1137	58
86	3
25	0
2	956
0	995
16	1152
4	1225
0	1120
1	1247
0	1115
27	1247
0	1029
0	1124
12	1248
0	1260
7	1236
2	0
0	0
106	2929
2	2934
17	2506
1860	0
1019	0
10	0
5	16113
14	15343
100	16618
0	17752
0	15450
0	14337
4	15674
10	15694
1	15473
29	16941
16	5264
629	5433
1	869
0	935
3	820
0	13867
500	1466
287	5611
0	2014
6	13605
1	13862
1	13815
0	14108
0	11690
194	1
64	13602
0	11732
0	13710
9	13380
22	13393
0	294
12	294
9	145
36	39
1	39
38	323
347	6753
9	971
0	888
5	207
235	46
20	366
4	365
97	1415
56	550
0	572
0	834
288	404
3	1858
1	1761
2	570
25	770
1	640
11	693
9	718
14	678
7	710
42	666
15	133
1	17
0	806
3	3491
130	2336
4	1846
83	909
59	919
794	653
1	41
1	488
12	632
17	213
98	50
246	13037
71	14150
231	1952
2	2352
0	2358
0	2321
0	2335
339	1124
19	0
113	1213
1	2458
0	2427
0	2464
0	2441
53	501
12	356
9	801
2	777
5	787
2	956
5	793
0	877
3	647
0	755
6	614
2	767
24	107
10	2245
149	2286
4	2236
0	2317
0	2364
1	2293
1	2313
0	2245
0	2195
0	2172
3	2245
188	0
1	317
0	1387
520	11646
7	2129
0	2211
43	2382
11	2179
0	21
45	1678
145	1
0	1109
134	1250
38	2004
134	1324
236	122
45	226
65	160
7	153
32	295
564	2537
31	19489
32	17381
9	17792
0	19492
40	18972
37	19002
8	141
124	481
76	1164
3298	3936
62	3828
6	3516
5	3545
1270	18176
293	2457
111	159
39	506
0	505
0	775
2815	1322
0	101
2	80
0	68
1	99
0	58
1	80
31	131
10	72
19	41
95	126
2	54
3	144
0	812
0	539
73	13787
104	2130
0	253
1	254
88	1390
0	572
37	515
7	507
132	88
21	200
14	213
2	176
0	9
37	63
5	269
0	258
1	272
22	187
8	148
456	7196
30	1803
355	0
241	1498
85	1455
0	25
0	28
0	23
88	737
17	585
19	585
0	1966
2	1938
44	1943
2567	0
0	953
0	1090
5	844
2	918
0	673
0	1227
72	1030
60	5105
0	5645
223	5302
679	5715
4	4774
0	6729
0	6729
26	5102
3	4268
12500	0
2763	0
2	0
10	699
1	639
0	451
0	516
0	516
5	515
0	516
0	0
14	7
8	9
2	2
2863	0
169	0
975	0
254	0
326	0
2330	0
2932	0
4725	0
9168	0
18	230
27	1121
812	1118
4638	0
0	0
0	0
0	0
0	0
328	5045
4	5045
0	8847
0	8829
49	8895
0	8890
0	8685
13	8312
0	6146
24	7505
834	0
9	311
466	485
22	485
285	2436
41	2436
954	0
1005	0
2	973
0	988
0	958
1	1924
172	2312
1	1733
0	1744
0	1976
3	1691
3	1804
36	1389
275	1784
5042	0
2	2445
944	2445
173	263
356	338
56	284
97	801
428	3858
16	72
10	252
8	189
22	262
105	3160
392	684
14	228
12	643
14	597
0	309
44	201
14	341
43	1027
9	478
29	2664
13	2485
59	3186
7	730
95	740
7	270
0	147
0	147
13	94
48	813
592	2051
10	478
354	3175
34	60
342	2815
0	1997
0	2204
0	2068
619	178
25	15671
34	15626
175	15838
5	3029
13	1703
5	1598
1	1510
30	265
6	1012
0	1013
0	834
2	990
0	975
0	811
1	987
3	976
0	1018
0	978
0	1007
0	1002
0	985
0	970
0	922
1	1036
0	976
54	59
289	304
15929	1090
32	179
6	5
24	175
20	318
0	3
0	2109
1	1949
25	1622
0	1780
0	1861
18	1903
25	1995
0	2093
2597	0
13542	0
13	1106
10	1145
47	1218
4	914
0	1103
12	579
79	612
1	1173
6	1170
5	669
2	463
0	722
817	1819
194	2884
51	407
10	457
14	193
21	35
2363	1733
375	2296
10	3
1347	4496
12	108
34	39
13	180
615	5577
4	172
34	467
51	23778
51	22891
96	22815
0	23872
20	20666
27	20053
12	898
0	1064
0	952
4	807
0	1021
4	1024
2	882
42	396
145	11227
111	1240
17	102
553	80
160	91
19	2423
17	46
0	821
3	1078
96	223
2056	0
6	248
0	213
0	251
15	232
0	10
0	7
0	7
0	9
80	1771
78	1771
9	603
131	476
54	654
171	3513
141	109
39	0
145	357
8	609
3	576
0	209
50	177
23	314
176	3606
140	316
5	316
53	137
72	440
161	185
429	440
830	48
0	580
28	619
3	611
0	0
8	77
0	63
0	57
0	47
0	57
1	65
2	47
0	39
0	39
0	46
0	56
0	44
3870	0
297	758
270	841
3	3156
43	4405
87	4405
13	1028
67	1409
96	2054
0	3801
1	3832
0	3798
0	3832
0	4513
5	5339
640	5336
0	0
27	9
1270	3196
46	3234
0	3201
0	3098
0	6016
37	5955
0	5865
20	6018
5	5947
11	6031
0	6009
5	5999
1	5987
1	6009
0	5967
5245	0
0	1785
81	938
228	1836
148	1838
68	2541
0	2541
4	2541
83	2541
0	2538
7	2233
0	2228
16	0
501	3380
0	3380
0	3301
0	3372
0	3369
0	3301
2	2684
455	0
53	5327
0	5321
186	4602
289	0
0	1683
0	1683
0	1231
3	0
61	140
4	140
81	227
0	182
0	211
0	211
0	227
406	0
790	0
437	0
10347	0
316	0
22	893
0	998
0	828
3	839
3	829
0	851
0	829
7856	0
8	0
92	0
19	814
0	814
121	0
79	0
110	712
388	712
194	0
0	2922
0	2495
2	2510
0	2977
10	2975
2789	0
315	0
16858	0
1	4
0	4
0	4
0	1
0	0
2913	0
5005	0
4275	0
0	6369
0	6682
0	4935
0	5248
177	4830
115	0
25	0
70	0
3078	2391
0	2389
5813	0
238	0
1534	2539
76	2539
24	1436
0	1474
5	1461
5	1459
34	1370
13	1278
1	1282
44	0
2240	0
15	2620
155	3193
0	3194
1687	0
1	2882
1	2882
1	2882
0	2882
84	1019
9588	0
0	3818
0	3676
1746	3818
20	3187
1581	3187
177	1073
0	1073
0	1429
0	1210
1	1360
132	0
2	67
5	68
0	70
1115	0
88	0
6858	0
11221	0
1	246
1	258
6	273
1	269
0	7
0	7
6657	0
6566	0
1	0
2779	0
36	3150
3	3074
0	3254
1536	0
4751	0
5271	0
4	274
5	274
56	0
2446	0
1618	0
10	1613
11	1334
8	1405
4207	0
2168	0
245	0
26	0
30	107
28	13
5163	8197
1594	1850
1	399
226	1761
0	0
20	168
68	1671
92	1656
4	1653
145	0
13	9
7	0
0	29
3	106
44	115
5	603
0	596
0	650
27	620
0	153
97	12
208	4779
35	4779
44	4779
58	798
13	802
156	558
484	30
135	0
34	404
7	34
5	196
711	851
1	410
1	2510
0	2292
0	2499
0	2359
73	1054
2	563
5	30
7	465
775	300
38	50
168	0
0	11333
114	1690
139	1852
253	196
8	0
1980	0
0	0
0	0
34	0
0	0
0	0
0	0
0	0
0	0
119	0
2	0
0	1564
14	2052
27	2052
2	0
183	15
1	3330
209	3453
19	3453
1554	20187
1	20249
1351	20208
0	0
7	1644
0	1853
0	1853
0	1800
11	1665
0	337
11	337
33	0
313	0
0	755
10	755
247	0
564	1228
0	1228
0	10017
50	10017
10416	0
765	83
3478	0
3	5
0	5
275	0
1253	0
1234	0
0	575
0	570
0	139
0	102
0	510
0	505
1832	0
0	0
5	83
0	1048
2	1097
0	1097
13	1090
6	82
22	82
0	0
303	2416
134	2043
55	2457
378	0
625	196
3	0
56	67
26	91
561	133
29	159
419	3747
1	3747
0	0
0	0
7386	0
196	0
543	0
0	3093
0	3093
0	0
0	0
4	0
5	0
1419	0
356	0
1506	0
69	0
1160	0
168	0
22	0
123	0
0	0
4	3419
39	4649
7	4649
320	1280
0	1285
122	1264
6	1307
0	1229
0	1182
224	1182
371	0
502	0
949	17116
91	82
189	1780
43	11455
3	113
0	106
0	126
0	113
28	68
9	312
86	1503
290	0
26	280
165	2977
1	90
42	75
21	233
110	1728
431	9301
23	412
0	394
0	423
57	1104
0	46
95	3879
147	1796
2	1038
0	994
0	50
206	1268
227	10751
100	1940
3	2551
25	2561
0	2565
25	2759
3	2348
142	1946
185	1171
572	0
22	181
37679	16279
628	6050
424	0
15	0
3545	0
21	96
19	134
0	69
4	114
0	63
5	26
2601	10566
239	11645
37	408
4060	1926
46	4323
25	4426
1308	25906
102	0
105	0
39	177
0	0
3	58
245	1151
4	250
0	21
41	2713
12	263
731	254
13	129
75	22
270	7765
165	1793
99	13443
206	677
5	5
4	1726
0	1698
4	1551
1	1759
0	0
113	0
0	1851
38	1661
62	1814
88	1702
113	1717
222	65
93	2500
30	391
0	0
62733	0
0	0
6	66619
0	0
52043	3570
0	0
0	0
0	0
40966	3274
0	0
0	0
0	0
0	0
0	0
194693	43705
0	0
0	0
69747	0
0	0
8737	0
98554	0
128310	0
0	0
22843	0
0	0
7220	0
72786	0
0	0
0	0
0	0
98770	0
43416	17372
0	0
0	0
7594	0
0	0
31	227
15	78
134	1134
62	428
7	770
0	568
25	540
261	1695
115	459
12	21
1	322
120	784
5	268
157	254
8	152
81	871
4	2028
6	1982
3	1941
2	2022
7	1999
0	2098
90	438
0	10
22	11696
108	79
132	255
729	0
0	238
100	238
4742	0
387	0
12	1507
0	1351
35	166
46	279
4	97
71	692
2	13
1	13
1	2314
164	2786
222	2828
10	26
72	2531
588	1533
15	78
3	344
48	305
52	347
8	111
279	1498
590	23
38	363
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	31
65	0
0	252
0	214
2	134
22	216
0	15
0	15
0	15
0	0
23	2
61	7
7	0
0	0
2	0
0	0
0	0
0	0
0	0
10	0
6	0
0	0
0	0
1	0
72	33
19	0
20	2
0	0
0	0
0	0
111	82
79	39
0	1
3	1
0	1
0	1
0	0
254	48
0	0
19	8
3	0
0	0
0	1
0	1
0	1
0	1
39	2
0	0
0	0
55	2
73	0
7	6
0	10
0	10
0	102
0	102
0	102
15	1
0	0
0	37
0	37
0	1
0	18
0	18
0	18
0	1
0	18
0	18
0	1
0	18
0	18
0	18
0	18
0	1
0	18
0	18
0	18
0	0
0	0
6	180
90	0
0	17
1574	312
0	1
0	1
0	1
0	0
0	0
35	39
0	1
0	1
0	1
2	2
0	0
2	26
0	0
6	20
7	17
2	89
1	209
0	105
14	54
0	0
0	0
0	0
922	20
0	0
0	0
0	0
0	0
248	1
0	0
2	0
0	0
7	0
0	4
0	3
0	78
0	78
5	47
0	1
48	4
0	99
0	1
0	4
0	4
0	0
0	1
0	1
6	0
0	0
0	0
0	0
0	47
0	47
381	0
66	400
42	160
7	41
0	1
0	0
0	30
6	8
3	0
8	34
61	9
14	0
2	132
0	125
14	136
51	0
0	0
0	0
137	5
57	3
0	0
0	0
0	0
82	294
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
20	0
0	0
0	8
0	8
4	228
155	234
233	122
0	0
0	0
0	0
0	0
0	0
0	0
1	0
54	42
0	0
0	0
0	0
0	0
0	0
0	0
231	9
0	0
0	1
0	0
27	5
4	0
0	0
307	40
21	83
15	43
0	1
252	7
0	3
0	3
0	0
0	1
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
20	38
1	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
136	19
0	0
3	57
3	62
61	200
3	75
2	82
0	2
0	130
0	130
53	38
24	465
34	490
54	0
2	0
0	0
1	0
0	0
6	0
0	0
59	17
1	0
111	163
0	157
1	183
2	163
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
8	3
0	3
0	3
0	1
0	3
0	3
0	3
0	3
0	3
0	3
29	83
19	207
22	283
14	47
69	2307
5	3885
91	3694
288	3494
0	152
3	791
0	1
0	2
0	0
0	77
0	85
0	85
0	85
46990	0
628	0
2589	0
51	197
7	199
17	182
0	179
2412	0
2317	0
311	0
0	14968
4	14968
0	0
0	0
253	0
462	1318
12	1318
0	0
8331	0
1531	0
990	0
111	0
94	8937
5	8937
137	0
132	9770
1835	9770
178	0
620	0
11811	0
7139	0
1091	0
7	0
2387	0
3213	0
380	0
0	4377
221	3802
42	4358
14	0
334	6267
57	6283
89	6259
511	5806
1	6293
6472	0
0	21986
0	21971
202	21939
33	21948
21	12005
5	11379
88	14335
0	0
2334	0
128	939
0	939
4	0
8	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
0	2
0	3
0	3
0	2
0	2
0	2
0	2
1	2
0	2
0	2
1565	0
0	0
9923	0
257	0
101	0
5836	0
2	204
0	353
5	328
87	1032
0	1381
1	1251
1	1346
3	963
0	960
1	0
14	10388
290	10388
1	4
185	1
5	4
975	0
632	0
984	0
16	1189
0	1295
82	1296
0	1271
2	1170
119	1261
561	0
11135	0
0	708
0	873
60	924
0	625
0	707
53	1078
6	772
6	790
26	913
1086	0
182	0
3312	0
157	0
1	1234
0	1525
530	1510
2343	8532
0	8532
375	3065
0	3061
0	3064
0	3065
0	3060
0	3064
0	3060
0	2772
94	0
19	315
23	315
5413	0
395	0
2362	0
48	63
1391	0
10	1280
113	1247
10	1499
40	1553
0	1233
3	1316
14	1372
14	1395
44	1377
0	1340
62	1386
7	1462
1	1339
17	1364
1	1319
1	1377
2	1369
0	0
0	1
0	0
1230	0
68	0
0	0
51	1684
30	1684
1	26
0	26
432	0
137	3
659	3
0	0
28	0
3	0
2	0
20	0
162	0
21	0
18	584
0	573
25	709
254	0
673	1438
28	1438
1457	0
2778	0
155	12293
68	12293
1793	63
118	0
0	0
0	0
45	0
12	0
537	0
6	0
400	0
5328	0
6397	5700
0	5700
2	595
51	595
1828	0
4	951
5	951
1713	7119
551	3589
20	292
6	2
48	152
5	245
0	3090
0	3144
0	3107
0	3124
0	2857
1	2570
59	2204
0	2959
7	2951
0	3000
0	2453
32	721
2	239
184	34
19	14
748	1737
14	151
0	960
0	1051
6	1139
28	264
65	489
47	331
55	89
197	1633
55	9
138	162
174	411
3	161
3	253
0	251
0	257
2	251
17	271
63	229
95	18
8	37
19	62
6	50
48	15
113	200
0	2564
0	2704
0	2497
2	2498
0	406
0	189
14	169
1	186
4	280
0	264
4	60
636	380
2	52
0	1114
1	1166
0	1068
0	1105
0	1122
0	1138
0	1143
0	1113
1	1156
1	1101
3	1132
21	1122
2	1084
0	1123
0	1137
0	1145
0	1115
0	1149
0	1136
0	1046
2	1101
0	1054
8	308
2	232
7	372
0	342
2	330
0	332
0	337
7	448
0	380
2	257
1	259
0	363
10	114
54	63
155	0
68	1131
0	4464
1	5233
1	1239
3	1261
97	1325
365	817
44	346
8	228
0	22
9	381
0	548
0	807
7	279
144737	0
1164	0
7	29
21087	418080
145	1
0	40
69	0
0	0
1	418080
0	40
7	31
3	37
0	705
3	748
2	870
0	795
1	914
13	963
0	846
0	942
316	0
1746	1524
1	256
0	149
0	150
0	151
1	182
1	152
1	166
0	101
7	427
14	463
0	440
5	106
3	148
0	125
1	137
0	122
456	2587
131	100
0	1840
3	1870
195	563
25	510
0	428
38	469
641	1775
10	54
13	101
41	76
738	964
15	231
57	175
46	184
1377	6439
13	268
9	1585
10	1799
97	2097
570	107
1	139
77	156
41	70
46	119
20	607
21	373
0	129
137	329
1063	3202
37	104
341	456
12	457
0	458
0	545
0	504
0	748
6	797
3	362
1617	0
2244	0
3	0
2383	0
2	0
0	2177
0	2501
28	2258
1055	2914
0	2908
0	2937
7	2974
0	2904
0	2972
0	2711
0	2708
4	2736
8	2711
1008	0
830	2437
42	2437
5312	0
2700	0
6961	0
1	3792
0	3792
1	2705
0	797
1	801
10	749
31	290
52	0
3454	12
5	1
102	572
7	257
2	598
860	14121
29	14121
349	0
73	1404
0	1125
17	1153
228	1321
12	1099
32	1099
225	0
2253	0
2	4395
0	4395
0	4021
1983	0
46	0
2167	0
138	0
1307	122
540	0
4	379
4	382
1	382
50	5367
0	5367
2000	0
15	0
56	18061
18	18061
2196	0
838	0
1516	0
21167	0
23	0
2	0
0	0
1	0
300	0
1325	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
4	56
0	56
0	0
2	0
0	0
0	0
0	0
0	385
0	383
4	380
19	377
19	0
611	1651
3	1655
3	1525
0	1628
48	1534
1	0
0	0
4	38
4	38
151	0
9	12
1	12
77	0
64	0
441	23471
745	23119
0	22396
1	17668
0	0
0	0
27	6143
23	2956
91	5272
15	5525
0	5185
0	4763
32	1864
63	5160
33	5373
0	30
371	2384
3	6
2	31
160	3241
340	2773
134	1655
52	3967
6	5772
94	5620
159	4301
54	30
28	5372
4	982
3	982
2277	978
1	2091
0	1948
0	2256
152	2422
89	2522
3	2419
0	1788
0	2088
