UniqueCount	AmbigCount
93	2784
69	2971
53	3519
0	12
0	12
0	19
0	22
0	125
0	122
0	12229
0	12647
0	11746
0	12164
0	0
5	184
4	184
3940	0
49	0
36	0
4534	0
1978	0
2	1945
0	1958
36	1947
53	1671
0	1652
117	1389
342	554
0	3
0	3
2214	0
2908	0
83	929
45	1065
27	1001
0	50
0	50
0	50
1580	0
49	5929
0	5929
372	0
649	0
705	1460
0	1460
0	1350
1	944
16	950
26	916
3	1011
0	807
0	926
0	3568
31	3506
0	3200
0	3138
13	3221
4	449
0	766
68	768
1	768
463	0
0	3297
0	4466
0	5651
2	3268
13	4965
39	5534
0	4228
0	4235
9432	0
61	0
414	0
14	0
267	0
0	582
0	555
0	582
0	555
0	551
0	520
1	484
1	553
0	556
0	591
1	550
546	0
34	0
68	0
1231	47410
409	47410
42658	0
16	2
0	2
631	0
1757	37
0	37
5495	0
20	729
0	988
0	988
231	0
3	3367
18	3367
1720	0
14464	0
60	357
0	423
0	420
40	1792
502	1792
310	0
1795	0
0	61
0	51
0	60
10	70
0	2098
39	1937
195	1921
10	1365
2949	0
980	0
0	0
792	0
8	773
30	773
24	758
410	0
535	0
117	2729
7	2729
0	2167
1	2153
0	1870
0	1864
2	2156
4	2156
875	0
5308	0
4	2353
756	2353
0	4
0	3
0	4
0	4
0	3
19	0
2	426
81	426
4843	0
1176	0
1021	0
27	6600
669	6600
1981	0
50	0
1390	0
324	8248
34	7821
0	8335
627	0
1407	0
3	0
215	0
6	2292
10	957
0	2358
15	947
68	1854
12	959
2	2302
199	1449
549	2170
172	2153
347	0
3	51
0	55
0	54
1298	1569
652	0
1	0
10	520
253	520
195	1524
98	1524
1714	0
2	0
907	0
106	0
20	0
114	0
425	0
185	0
7	0
74	0
3	827
0	827
315	1048
2	1048
332	1290
19	1290
972	0
2319	0
5445	0
19	0
187	0
13	1716
395	1716
1325	0
272	0
4388	0
1376	0
1491	0
312	0
213	0
2894	0
613	0
3268	0
5608	0
288	0
32	1
901	0
2784	0
0	46
4	37
0	50
2063	12416
427	12416
1878	0
376	2897
17	2897
116	0
2524	0
1097	0
150	646
97	634
3	1281
28	1675
18	1073
34	1064
7	963
84	427
4	788
185	787
2	0
264	0
3685	0
0	0
4637	0
0	2476
0	2247
324	2365
1340	0
296	0
609	0
3	2833
66	2833
13	3299
8	3299
0	3108
615	3096
2	0
0	0
117	4861
111	4861
1	332
0	299
0	443
45	357
51	443
3255	0
3792	0
856	50
19291	0
503	0
2959	0
2443	0
399	81
413	81
4	0
16	0
1528	0
875	1387
11	1387
13709	0
27	13355
0	15352
17	14922
17	15118
20	12790
56	15031
100	15054
0	15269
1466	0
23	0
490	1192
45	1197
0	1084
0	1059
0	1059
0	166
78	166
1939	0
938	0
102	0
6	497
5	510
32	499
873	0
0	583
261	926
0	866
1	868
16	871
21	875
4	621
0	625
0	628
0	630
194	1392
1	1392
10	333
141	333
724	0
384	0
793	0
17	234
161	816
141	490
27	67
2442	0
5650	0
27	0
13587	0
11	0
1674	324
0	324
142	4574
0	4190
2	4355
0	3971
3	3409
2595	0
5184	0
6	1452
1	1597
1	1572
94	1576
918	0
4140	0
397	0
3028	0
1	249
1	249
519	45
0	0
0	4
466	45
0	0
15	4
1491	0
7678	0
105	0
0	0
11	130
651	130
35	1941
8	1897
0	1743
0	1763
11	1764
0	1743
0	1722
10	1763
25	887
0	887
124	0
4416	0
462	0
2005	0
153	0
694	23
3	23
164	0
38	616
88	673
6	673
13	358
4549	0
78	4629
104	4930
478	4835
0	0
2	0
2	919
0	919
5	0
0	0
1	0
25	0
45	194
0	194
0	0
128	945
0	943
39	8
0	580
0	579
5000	0
455	0
28	7856
4	7856
51	1054
8	1054
0	1034
1429	0
186	908
24	908
384	0
4307	0
40	0
5	0
203	2585
1	2585
1	2473
0	5976
0	5976
721	0
109	0
1250	0
36	507
92	507
13768	13
1809	0
791	1220
64	1220
2127	0
667	0
0	320
5	312
0	318
31	322
0	322
0	318
0	318
19	332
0	318
0	317
0	317
0	308
0	307
0	309
0	322
0	307
0	306
0	308
441	2333
9	2333
46	2125
39	2125
11433	0
911	1440
0	1424
17	1452
10	1463
11	1466
0	1456
12	1448
4352	0
279	0
0	0
0	0
0	0
0	0
369	1733
0	1041
0	1755
1	211
1	152
61	255
1413	0
13	0
114	2
0	2
504	0
368	2348
0	2348
1592	0
2564	0
2006	0
1	0
0	0
8	637
43	637
3	70
0	51
1	60
2	70
0	54
0	48
0	88
0	82
0	62
3994	0
4	11
851	11
13	2874
3	2650
0	2135
0	1911
128	0
2172	118
0	2
2	1
2841	117
21	1
66	0
1	3097
0	3198
124	3584
0	3588
1	3256
1	3659
0	3233
25	3596
0	3246
3	3265
1	3374
0	3672
12	3654
2	0
0	0
331	8814
0	8812
88	7499
1773	0
2511	0
0	0
11	344
0	359
2	373
0	384
0	351
1	346
4	371
4	373
4	369
0	378
33	5034
480	5130
0	27
0	29
0	32
0	15
0	0
232	4407
0	393
2	2163
4	2267
1	2258
0	2296
0	1978
22	3
3	2024
0	1766
0	2035
3	1998
0	2001
0	10
2	10
62	1090
540	350
0	350
29	359
49	958
0	20
0	23
0	0
489	125
70	961
70	961
32	851
12	714
0	148
0	233
354	198
1	1189
10	1121
0	19
0	33
0	21
0	27
2	27
1	24
0	26
2	23
0	0
0	0
0	233
0	11
0	0
0	0
0	1
0	1
63	1
0	0
0	51
0	60
7	32
5	0
1	15
0	15
0	1
0	1703
0	1711
0	1684
0	1686
505	1064
4	0
155	1021
0	1532
0	1513
0	1540
0	1515
0	0
0	63
0	107
0	107
0	107
0	125
2	113
0	116
0	102
0	102
1	98
0	94
12	132
1	1145
41	1171
12	1162
0	1195
0	1223
2	1182
0	1197
0	1163
0	1135
2	1121
0	1159
0	0
0	78
0	80
5	73
0	47
0	47
0	47
0	50
0	0
6	64
188	1
0	1135
329	1412
0	21
262	1421
0	0
2	17
11	99
1	137
26	262
1063	5023
5	4620
2	4219
0	4332
0	4660
17	4559
10	4568
5	161
119	340
2	772
54	19
15	979
2	863
0	920
239	4186
104	1432
721	1199
22	624
0	139
0	225
2288	1379
0	84
2	63
0	56
0	102
0	50
2	71
36	127
11	70
1	0
14	8
0	4
0	4
0	233
0	147
0	14
0	1
0	82
0	84
186	2994
0	133
2	122
2	128
9	13
6	100
0	110
0	83
0	2
5	29
0	85
0	86
0	87
62	661
24	142
5	13
0	20
329	0
48	16
71	837
0	19
3	16
0	18
73	564
0	505
0	505
0	5636
2	5533
15	5287
2068	0
0	655
0	758
6	574
0	595
0	416
0	771
62	622
23	3245
3	3584
127	3367
313	3647
1	3089
0	4366
0	4366
9	3427
2	2900
9293	0
2109	0
5	0
18	450
0	434
0	302
0	1158
2	1160
5	1165
0	1165
0	0
45	52
22	51
9	16
534	0
21	0
4835	0
555	0
137	0
2282	0
1922	0
1597	0
3667	0
10	206
0	1027
856	1028
3451	0
3	410
1	569
0	569
1	553
468	6026
0	6026
0	3898
8	3961
260	3972
0	3955
0	3899
7	3694
0	2654
1	3189
3510	0
47	366
468	546
36	546
531	3942
21	3942
1046	0
9	0
0	1568
0	1693
0	1618
9	2075
119	2403
1	1882
22	1889
0	2023
30	1850
2	1911
32	1675
304	2025
1133	0
0	1546
601	1546
166	399
159	492
30	346
6	40
0	6
27	102
3	259
0	217
1	63
1	22
19	10
7	153
4	954
5	730
0	83
0	103
0	34
30	103
0	20
11	2289
8	2140
52	2697
14	1039
2	1043
22	379
0	236
0	236
16	167
0	0
4	1
4	19
203	2129
4	4
25	230
0	105
0	123
0	108
347	150
0	3580
5	3571
9	3633
1	873
0	195
0	195
0	187
55	512
6	243
0	239
0	216
0	240
0	236
0	211
0	235
0	231
0	237
0	233
0	239
0	235
0	234
0	235
0	225
0	244
0	233
173	29
262	476
22428	1672
4	19
0	0
6	34
12	102
0	0
0	217
0	208
2	180
0	191
1	205
6	200
2	211
0	215
1244	0
2574	0
0	829
10	941
24	1130
1	764
0	840
7	652
43	653
0	852
4	852
2	923
5	603
0	443
615	1331
0	13
0	9
4	123
1	146
47	49
6764	3283
27	197
3	0
510	3015
43	278
12	14
4	176
345	2940
5	160
6	322
7	5672
14	5396
9	5386
0	5684
1	4895
19	5027
0	114
0	144
0	140
0	128
0	137
0	136
0	120
2	6
0	11
28	752
25	179
99	9
94	13
0	1
1	2
0	166
0	251
25	55
744	0
2	175
3	159
0	181
13	166
0	4
0	1
0	1
0	4
447	3098
33	3098
0	124
22	186
0	12
0	17
5	31
23	2
16	64
25	805
2	638
0	59
18	147
0	7
0	18
35	87
4	87
11	43
82	331
118	83
84	331
949	40
0	315
26	335
0	329
0	0
1	22
0	24
0	22
0	22
0	23
0	24
0	21
0	17
0	18
0	19
0	17
0	19
1440	0
1433	2226
2153	2616
1	2034
20	2843
66	2843
37	3052
65	3753
5	1036
0	1901
0	1877
14	1903
0	1877
0	2063
0	2114
474	2118
0	0
14	0
902	2275
25	2291
0	2274
0	2215
0	6817
9	6788
1	6766
5	6798
2	6747
0	6744
0	6814
1	6813
0	6813
0	6745
0	6814
2466	0
2	538
17	261
47	541
37	545
19	764
0	764
11	764
4	764
0	764
2	672
0	669
12	0
387	3733
0	3732
6	3757
0	3729
0	3729
0	3756
2	3052
863	0
0	2363
0	2423
2	2264
152	0
0	766
0	766
0	584
55	0
190	517
8	517
176	355
3	269
0	353
0	353
0	354
1001	0
795	0
501	0
4974	0
2	0
1	959
0	1092
0	938
4	947
0	945
0	942
0	938
3931	0
27	0
36	0
8	262
0	262
246	0
122	0
29	646
302	646
152	0
25	1696
66	1602
0	1645
0	1742
1	1737
3033	0
260	0
586	0
1	65
0	66
0	39
0	54
0	0
1250	0
752	0
3408	0
0	11328
0	11988
0	9668
0	10328
10	8593
106	0
2	0
170	0
3361	2654
0	2654
7439	0
22	0
726	1964
168	1964
71	2469
1	2639
5	2587
43	2622
131	2401
4	2371
2	2404
102	0
2851	0
16	1487
7	1703
40	1778
1015	0
1	248
1	248
0	247
0	248
5	87
2940	0
0	2498
91	2506
973	2506
2	1391
552	1391
299	2411
0	2411
0	1958
0	1667
2	1866
264	0
1	69
1	73
0	74
727	0
79	0
231	0
358	0
8	366
31	390
7	397
0	389
0	0
0	0
1239	0
4522	0
12	0
2149	0
30	3239
0	3154
0	3346
1100	0
3643	0
2178	0
38	560
8	560
8	0
1955	0
1128	0
5	1201
8	1036
4	1009
3043	0
2269	0
100	0
15	1
11	105
26	17
2104	4391
21631	18287
1	407
77	1006
0	0
38	218
89	2031
130	2013
6	2010
116	0
8	13
0	0
0	36
2	238
58	259
4	1422
0	1395
0	1518
19	1446
1	335
88	4
78	2099
14	2099
21	2099
77	732
44	734
36	349
1435	31
98	0
6	387
0	1
11	172
278	412
1	618
1	176
0	160
0	178
0	163
0	16
0	435
6	10
2	372
18545	8716
8	14
21	0
0	14
1	0
0	0
127	101
0	0
5346	0
0	0
0	0
399	1
0	11
0	11
0	10
0	10
0	0
492	0
2	0
4	936
82	1223
13	1223
4	0
537	12
254	2146
246	2413
33	2400
1827	13476
0	13476
0	13423
0	0
25	2530
0	2830
54	2767
0	2751
2	2630
4	826
21	826
5	0
499	0
0	1553
7	1553
354	0
277	740
0	740
42	16438
0	16438
3780	0
1418	132
2743	0
1	4
0	4
201	0
1568	0
3027	0
0	49
0	47
0	6
0	4
0	43
0	41
1707	0
0	0
0	132
